label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,1-1-5736,1-1-5741,1-1-5786,1-1-5787,1-1-5789
,1881,1882,0,150.048676,12.276,0.283779,,C13-label-1,DL-Arabinose,DL-Arabinose,C5H10O5,1.676,1.525382,149.045303,81317.03,83074.87,74797.88,87112.71,92283.49
,1883,1883,2,149.045303,11.250,0.599608,[M-H]-,C12 PARENT,xylose,xylose,C5H10O5,1.210,1.638027,149.045303,130357.46,75893.93,66410.35,42336.41,137705.33
,1883,1884,0,150.048706,11.238,0.103849,,C13-label-1,xylose,xylose,C5H10O5,1.198,1.321997,149.045303,3308.86,0.00,0.00,0.00,3574.55
,1885,1885,2,149.045303,11.250,0.599608,[M-H]-,C12 PARENT,D-Xylose,D-Xylose,C5H10O5,1.210,1.638027,149.045303,130357.46,75893.93,66410.35,42336.41,137705.33
,1885,1886,0,150.048706,11.238,0.103849,,C13-label-1,D-Xylose,D-Xylose,C5H10O5,1.198,1.321997,149.045303,3308.86,0.00,0.00,0.00,3574.55
,1887,1887,1,149.045303,11.250,0.522017,[M-H]-,C12 PARENT,ribose isomer 3,ribose isomer 3,C5H10O5,1.646,1.638027,149.045303,129867.69,75433.73,65585.16,42028.96,136256.11
,1888,1888,5,149.060577,2.954,0.791556,[M-H]-,C12 PARENT,3-Phenylpropionate,3-Phenylpropionate,C9H10O2,0.174,1.535493,149.060577,339301.78,332201.66,862417.06,414081.59,458798.34
,1888,1889,0,150.063995,2.977,0.233153,,C13-label-1,3-Phenylpropionate,3-Phenylpropionate,C9H10O2,0.197,1.118499,149.060577,20930.88,12395.98,72720.59,38847.07,42701.06
,1888,1890,0,157.086884,2.593,0.064024,,C13-label-8,3-Phenylpropionate,3-Phenylpropionate,C9H10O2,0.187,4.856776,149.060577,0.00,119278.69,474581.50,0.00,0.00
,1888,1891,0,158.090210,3.042,0.063079,,C13-label-9,3-Phenylpropionate,3-Phenylpropionate,C9H10O2,0.262,4.922471,149.060577,13478.30,25021.74,32981.37,4139.84,0.00
,1892,1892,5,149.060577,2.954,0.791540,[M-H]-,C12 PARENT,2-Phenylpropionic acid,2-Phenylpropionic acid,C9H10O2,0.154,1.535493,149.060577,339555.53,331931.34,862417.06,414081.59,458798.34
,1892,1893,0,150.063995,2.977,0.233153,,C13-label-1,2-Phenylpropionic acid,2-Phenylpropionic acid,C9H10O2,0.177,1.118499,149.060577,20930.88,12395.98,72720.59,38847.07,42701.06
,1892,1894,0,157.086884,2.593,0.064024,,C13-label-8,2-Phenylpropionic acid,2-Phenylpropionic acid,C9H10O2,0.207,4.856776,149.060577,0.00,119278.69,474581.50,0.00,0.00
,1892,1895,0,158.090210,3.042,0.063079,,C13-label-9,2-Phenylpropionic acid,2-Phenylpropionic acid,C9H10O2,0.242,4.922471,149.060577,13478.30,25021.74,32981.37,4139.84,0.00
,1896,1896,1,150.055832,10.739,0.660664,[M-H]-,C12 PARENT,N-Methylanthranilic acid,N-Methylanthranilic acid,C8H9NO2,0.180,1.423622,150.055832,7953.19,8284.27,11345.29,8857.10,10704.86
,1896,1897,0,158.082123,10.584,0.059897,,C13-label-8,N-Methylanthranilic acid,N-Methylanthranilic acid,C8H9NO2,0.025,4.826199,150.055832,1925.41,12193.58,7463.33,0.00,3976.07
,1898,1898,5,149.045319,12.242,0.841215,[M-H]-,C12 PARENT,ribose isomer 1,ribose isomer 1,C5H10O5,0.969,1.535650,149.045319,1603622.88,1533074.12,1546136.50,1528139.38,1821055.00
,1898,1899,2,150.048660,12.276,0.716259,,C13-label-1,ribose isomer 1,ribose isomer 1,C5H10O5,1.003,1.627074,149.045319,81317.03,83074.87,74797.88,87112.71,92283.49
,1900,1900,4,160.024979,12.720,0.839883,[M-H]-,C12 PARENT,N-Formyl-L-aspartate,N-Formyl-L-aspartate,C5H7NO5,0.718,1.048877,160.024979,14459.57,5750.16,20230.38,9339.52,26345.09
,1901,1901,5,160.040192,4.036,0.829976,[M-H]-,C12 PARENT,Indole-3-carboxylic acid,Indole-3-carboxylic acid,C9H7NO2,1.768,1.334807,160.040192,541454.00,511564.53,491969.00,431527.88,360151.16
,1901,1902,2,161.043579,4.036,0.717776,,C13-label-1,Indole-3-carboxylic acid,Indole-3-carboxylic acid,C9H7NO2,1.768,1.136992,160.040192,50384.10,37191.37,52078.84,36819.21,39289.50
,1901,1903,0,162.046921,4.010,0.056106,,C13-label-2,Indole-3-carboxylic acid,Indole-3-carboxylic acid,C9H7NO2,1.742,1.129952,160.040192,1122.27,0.00,1285.00,1125.22,1379.23
,1904,1904,5,160.061310,13.303,0.829842,[M-H]-,C12 PARENT,Aminoadipic acid,Aminoadipic acid,C6H11NO4,0.282,1.429961,160.061310,163170.98,136739.73,170271.02,144043.52,179406.05
,1904,1905,0,161.064697,13.298,0.351034,,C13-label-1,Aminoadipic acid,Aminoadipic acid,C6H11NO4,0.287,1.136843,160.061310,6089.16,2955.94,7262.79,5272.01,6628.73
,1904,1906,0,162.067871,13.310,0.055284,,C13-label-2,Aminoadipic acid,Aminoadipic acid,C6H11NO4,0.275,2.259609,160.061310,1023.68,0.00,999.30,0.00,0.00
,1907,1907,1,160.061371,10.700,0.694648,[M-H]-,C12 PARENT,N-Acetylthreonine,N-Acetylthreonine,C6H11NO4,1.530,1.048638,160.061371,4023.09,3654.85,8262.48,4971.45,3059.21
,1908,1908,1,160.076660,4.097,0.685940,[M-H]-,C12 PARENT,Indole-3-ethanol,Indole-3-ethanol,C10H11NO,1.267,0.762573,160.076660,24685.85,5961.28,45083.97,8807.74,32026.39
,1908,1909,0,163.087463,4.086,0.058680,,C13-label-3,Indole-3-ethanol,Indole-3-ethanol,C10H11NO,1.256,3.742494,160.076660,1899.73,0.00,0.00,0.00,7264.42
,1908,1910,0,168.102921,4.097,0.078072,,C13-label-8,Indole-3-ethanol,Indole-3-ethanol,C10H11NO,1.267,4.175426,160.076660,16226.86,23820.07,27000.79,32178.24,14999.63
,1911,1911,1,161.024231,1.566,0.556631,[M-H]-,C12 PARENT,3 Hydroxycoumarin isomer,3 Hydroxycoumarin isomer,C9H6O3,1.516,1.137129,161.024231,3885.07,11440.55,12420.60,10008.37,6581.95
,1911,1912,0,164.035187,1.508,0.052347,,C13-label-3,3 Hydroxycoumarin isomer,3 Hydroxycoumarin isomer,C9H6O3,1.574,4.279005,161.024231,3755.15,42999.20,37362.79,18684.02,9334.47
,1911,1913,0,165.038177,1.526,0.053227,,C13-label-4,3 Hydroxycoumarin isomer,3 Hydroxycoumarin isomer,C9H6O3,1.556,2.034039,161.024231,1016.23,9868.39,4935.72,3823.78,1983.13
,1911,1914,0,166.040405,1.214,0.054694,,C13-label-5,3 Hydroxycoumarin isomer,3 Hydroxycoumarin isomer,C9H6O3,1.868,4.686779,161.024231,0.00,4275.76,5770.39,0.00,0.00
,1911,1915,0,169.050507,1.569,0.059428,,C13-label-8,3 Hydroxycoumarin isomer,3 Hydroxycoumarin isomer,C9H6O3,1.513,4.422805,161.024231,18014.63,40703.07,39644.43,27561.80,55564.19
,1916,1916,5,161.045364,12.213,0.837753,[M-H]-,C12 PARENT,3-hydroxy-3-methyl-Glutaric acid,3-hydroxy-3-methyl-Glutaric acid,C6H10O5,0.767,1.136979,161.045364,9286667.00,8531596.00,8802823.00,8245086.50,10006291.00
,1916,1917,0,162.048721,12.173,0.255156,,C13-label-1,3-hydroxy-3-methyl-Glutaric acid,3-hydroxy-3-methyl-Glutaric acid,C6H10O5,0.807,1.129940,161.045364,571311.06,513577.91,547569.81,526693.06,625986.19
,1916,1918,1,163.052032,12.207,0.663101,,C13-label-2,3-hydroxy-3-methyl-Glutaric acid,3-hydroxy-3-methyl-Glutaric acid,C6H10O5,0.773,1.403733,161.045364,5670.54,5536.53,14424.12,6174.74,12499.02
,1919,1919,4,161.045364,7.978,0.636026,[M-H]-,C12 PARENT,1_6-anhydro-b-D-Glucose,1_6-anhydro-b-D-Glucose,C6H10O5,1.398,1.136979,161.045364,97167.00,158069.80,124260.13,80289.79,92824.46
,1919,1920,0,164.056213,8.020,0.054768,,C13-label-3,1_6-anhydro-b-D-Glucose,1_6-anhydro-b-D-Glucose,C6H10O5,1.440,3.627384,161.045364,1188.71,787.82,665.15,0.00,877.25
,1921,1921,4,156.102783,8.645,0.841382,[M-H]-,C12 PARENT,Homostachydrine,Homostachydrine,C8H15NO2,1.293,1.368475,156.102783,12744.64,23506.59,6427.31,5991.37,13937.26
,1921,1922,0,157.106140,8.671,0.209444,,C13-label-1,Homostachydrine,Homostachydrine,C8H15NO2,1.267,1.359735,156.102783,0.00,753.03,0.00,0.00,763.53
,1923,1923,5,161.056595,12.922,0.848470,[M-H]-,C12 PARENT,Ser-Gly,Ser-Gly,C5H10N2O4,0.939,1.136900,161.056595,17934.18,12139.52,16443.92,10388.04,14701.59
,1924,1924,4,161.092941,17.629,0.836547,[M-H]-,C12 PARENT,DL-5-Hydroxylysine ,DL-5-Hydroxylysine ,C6H14N2O3,1.299,1.420804,161.092941,13175.77,8115.92,10891.60,6042.67,9602.35
,1924,1925,0,162.096481,17.572,0.055771,,C13-label-1,DL-5-Hydroxylysine ,DL-5-Hydroxylysine ,C6H14N2O3,1.242,0.188268,161.092941,1223.30,0.00,0.00,0.00,0.00
,1926,1926,1,162.055862,2.877,0.693668,[M-H]-,C12 PARENT,p-Acetaminobenzaldehyde isomer,p-Acetaminobenzaldehyde isomer,C9H9NO2,0.086,1.129890,162.055862,36069.47,41699.86,32592.88,30634.84,130693.66
,1926,1927,0,163.059265,2.932,0.055244,,C13-label-1,p-Acetaminobenzaldehyde isomer,p-Acetaminobenzaldehyde isomer,C9H9NO2,0.141,0.842203,162.055862,3239.06,0.00,0.00,0.00,3070.04
,1926,1928,0,170.082123,2.858,0.047300,,C13-label-8,p-Acetaminobenzaldehyde isomer,p-Acetaminobenzaldehyde isomer,C9H9NO2,0.067,4.485692,162.055862,22996.01,23262.73,24035.76,22127.29,22312.05
,1929,1929,5,162.077011,13.836,0.807992,[M-H]-,C12 PARENT,BICINE,BICINE,C6H13NO4,0.197,1.035597,162.077011,46770.30,43439.22,51692.26,40746.54,36206.73
,1929,1930,0,163.080444,13.850,0.055107,,C13-label-1,BICINE,BICINE,C6H13NO4,0.211,0.561396,162.077011,958.89,836.90,937.78,902.99,0.00
,1931,1931,5,162.077011,13.836,0.808296,[M-H]-,C12 PARENT,BICINE isomer,BICINE isomer,C6H13NO4,0.521,1.035597,162.077011,46770.30,43439.22,51692.26,40746.54,36206.73
,1931,1932,0,163.080444,13.850,0.055107,,C13-label-1,BICINE isomer,BICINE isomer,C6H13NO4,0.535,0.561396,162.077011,958.89,836.90,937.78,902.99,0.00
,1933,1933,2,163.024612,12.141,0.754651,[M-H]-,C12 PARENT,2-Dehydro-D-xylonate isomer,2-Dehydro-D-xylonate isomer,C5H8O6,1.793,1.216773,163.024612,20478.42,24392.85,23288.09,21074.75,26803.01
,1934,1934,2,163.039932,4.097,0.748910,[M-H]-,C12 PARENT,phenylpyruvate,phenylpyruvate,C9H8O3,1.657,0.842303,163.039932,1164601.12,448064.00,3314064.75,349298.75,823405.31
,1934,1935,0,164.043320,4.102,0.324785,,C13-label-1,phenylpyruvate,phenylpyruvate,C9H8O3,1.662,0.651117,163.039932,135613.67,39580.90,342492.66,43996.69,77836.70
,1934,1936,0,165.046707,4.157,0.056281,,C13-label-2,phenylpyruvate,phenylpyruvate,C9H8O3,1.717,0.462256,163.039932,0.00,0.00,5693.26,0.00,0.00
,1934,1937,0,168.056564,4.102,0.096666,,C13-label-5,phenylpyruvate,phenylpyruvate,C9H8O3,1.662,1.634317,163.039932,15250.64,2401.17,8065.75,3154.32,39243.70
,1938,1938,2,163.039932,4.097,0.725757,[M-H]-,C12 PARENT,trans-Hydroxycinnamic acid,trans-Hydroxycinnamic acid,C9H8O3,1.057,0.842303,163.039932,1168978.50,456796.75,3315409.25,365578.88,831418.19
,1938,1939,0,164.043320,4.102,0.320089,,C13-label-1,trans-Hydroxycinnamic acid,trans-Hydroxycinnamic acid,C9H8O3,1.062,0.651117,163.039932,135613.67,39580.90,342492.66,43996.69,77836.70
,1938,1940,0,165.046707,4.157,0.056281,,C13-label-2,trans-Hydroxycinnamic acid,trans-Hydroxycinnamic acid,C9H8O3,1.117,0.462256,163.039932,0.00,0.00,5693.26,0.00,0.00
,1938,1941,0,168.056564,4.102,0.096666,,C13-label-5,trans-Hydroxycinnamic acid,trans-Hydroxycinnamic acid,C9H8O3,1.062,1.634317,163.039932,15250.64,2401.17,8065.75,3154.32,39243.70
,1942,1942,2,163.039948,4.097,0.760647,[M-H]-,C12 PARENT,3-hydroxycinnamate,3-hydroxycinnamate,C9H8O3,1.717,0.748714,163.039948,1164601.12,448064.00,3314064.75,349298.75,823506.56
,1942,1943,0,164.043320,4.102,0.337560,,C13-label-1,3-hydroxycinnamate,3-hydroxycinnamate,C9H8O3,1.722,0.651117,163.039948,135613.67,39580.90,342492.66,43996.69,77836.70
,1942,1944,0,165.046707,4.157,0.056281,,C13-label-2,3-hydroxycinnamate,3-hydroxycinnamate,C9H8O3,1.777,0.462256,163.039948,0.00,0.00,5693.26,0.00,0.00
,1942,1945,0,168.056564,4.102,0.096666,,C13-label-5,3-hydroxycinnamate,3-hydroxycinnamate,C9H8O3,1.722,1.634317,163.039948,15250.64,2401.17,8065.75,3154.32,39243.70
,1946,1946,2,163.039932,4.097,0.725523,[M-H]-,C12 PARENT,m-Coumaric acid,m-Coumaric acid,C9H8O3,1.147,0.842303,163.039932,1166344.88,456796.75,3314395.25,364923.41,830055.44
,1946,1947,0,164.043320,4.102,0.319485,,C13-label-1,m-Coumaric acid,m-Coumaric acid,C9H8O3,1.152,0.651117,163.039932,135613.67,39580.90,342492.66,43996.69,77836.70
,1946,1948,0,165.046707,4.157,0.056281,,C13-label-2,m-Coumaric acid,m-Coumaric acid,C9H8O3,1.207,0.462256,163.039932,0.00,0.00,5693.26,0.00,0.00
,1946,1949,0,168.056564,4.102,0.096666,,C13-label-5,m-Coumaric acid,m-Coumaric acid,C9H8O3,1.152,1.634317,163.039932,15250.64,2401.17,8065.75,3154.32,39243.70
,1950,1950,5,161.045364,12.213,0.836827,[M-H]-,C12 PARENT,3-hydroxy-3-methyl-Glutaric acid isomer,3-hydroxy-3-methyl-Glutaric acid isomer,C6H10O5,1.096,1.136979,161.045364,9174653.00,8444664.00,8715464.00,8128451.50,9876599.00
,1950,1951,0,162.048721,12.173,0.249944,,C13-label-1,3-hydroxy-3-methyl-Glutaric acid isomer,3-hydroxy-3-methyl-Glutaric acid isomer,C6H10O5,1.136,1.129940,161.045364,564202.50,511564.25,543918.94,523365.53,624022.00
,1950,1952,1,163.052017,12.207,0.660462,,C13-label-2,3-hydroxy-3-methyl-Glutaric acid isomer,3-hydroxy-3-methyl-Glutaric acid isomer,C6H10O5,1.102,1.497315,161.045364,5670.54,5536.53,14424.12,6174.74,12499.02
,1953,1953,5,157.013992,13.245,0.837373,[M-H]-,C12 PARENT,Maleylacetate,Maleylacetate,C6H6O5,1.324,1.652076,157.013992,774093.81,501931.16,606606.56,158627.30,524243.03
,1953,1954,4,158.017365,13.250,0.823572,,C13-label-1,Maleylacetate,Maleylacetate,C6H6O5,1.329,1.545022,157.013992,55658.21,38228.31,36141.39,3288.00,28960.59
,1953,1955,0,160.024933,13.235,0.118652,,C13-label-3,Maleylacetate,Maleylacetate,C6H6O5,1.314,3.909471,157.013992,3555.39,2882.08,5830.97,4497.99,5884.28
,1956,1956,2,157.025238,7.467,0.622472,[M-H]-,C12 PARENT,L-Hydroorotic acid,L-Hydroorotic acid,C5H6N2O4,1.743,1.554783,157.025238,5972.63,4051.06,3487.78,5091.05,8954.65
,1957,1957,5,157.036469,7.149,0.835619,[M-H]-,C12 PARENT,allantoin,allantoin,C4H6N4O3,0.902,1.554672,157.036469,11519507.00,12275495.00,14092840.00,16479192.00,11388545.00
,1957,1958,5,158.039810,7.149,0.754552,,C13-label-1,allantoin,allantoin,C4H6N4O3,0.902,1.641352,157.036469,510894.00,530665.94,621749.50,721435.50,478811.09
,1957,1959,3,159.043167,7.159,0.742428,,C13-label-2,allantoin,allantoin,C4H6N4O3,0.892,1.630997,157.036469,3024.46,8158.46,7023.44,7963.77,2892.93
,1960,1960,5,157.061615,13.822,0.848823,[M-H]-,C12 PARENT,Oxiracetam isomer,Oxiracetam isomer,C6H10N2O3,0.212,1.554423,157.061615,48044.40,46603.10,56121.27,43575.07,48241.36
,1960,1961,0,158.064972,13.797,0.055818,,C13-label-1,Oxiracetam isomer,Oxiracetam isomer,C6H10N2O3,0.187,1.544556,157.061615,1094.67,0.00,937.70,754.00,1963.53
,1962,1962,2,157.061432,11.211,0.678159,[M-H]-,C12 PARENT,4-methylene-glutamine,4-methylene-glutamine,C6H10N2O3,0.009,2.720241,157.061432,5507.55,4338.53,6957.99,6735.85,5812.57
,1962,1963,0,159.069046,12.115,0.057910,,C13-label-2,4-methylene-glutamine,4-methylene-glutamine,C6H10N2O3,0.895,2.973701,157.061432,0.00,2544.43,0.00,0.00,0.00
,1964,1964,1,157.086761,2.351,0.559858,[M-H]-,C12 PARENT,trans-4-Hydroxycyclohexylacetic acid,trans-4-Hydroxycyclohexylacetic acid,C8H14O3,0.103,1.651310,157.086761,470592.12,362568.75,477092.78,384814.41,540522.12
,1964,1965,0,158.090134,2.402,0.067443,,C13-label-1,trans-4-Hydroxycyclohexylacetic acid,trans-4-Hydroxycyclohexylacetic acid,C8H14O3,0.052,1.544310,157.086761,16275.12,4751.70,33469.46,42002.76,34905.46
,1966,1966,5,158.060898,3.792,0.829163,[M-H]-,C12 PARENT,Indole-3-acetylaldehyde,Indole-3-acetylaldehyde,C10H9NO,0.932,1.544596,158.060898,18601938.00,16479819.00,20172958.00,15768261.00,19360368.00
,1966,1967,0,159.064270,3.773,0.423903,,C13-label-1,Indole-3-acetylaldehyde,Indole-3-acetylaldehyde,C10H9NO,0.913,1.342996,158.060898,2022245.88,1789255.62,2137630.75,1706181.88,2102696.25
,1966,1968,0,160.067596,3.787,0.298737,,C13-label-2,Indole-3-acetylaldehyde,Indole-3-acetylaldehyde,C10H9NO,0.927,1.525232,158.060898,96910.84,90353.27,117134.78,82282.70,113834.60
,1969,1969,3,158.060928,9.301,0.619406,[M-H]-,C12 PARENT,Indoleacetaldehyde isomer,Indoleacetaldehyde isomer,C10H9NO,0.480,1.351522,158.060928,113172.27,93381.09,186572.31,109719.52,144200.77
,1970,1970,5,158.082031,4.130,0.803432,[M-H]-,C12 PARENT,Isovalerylglycine isomer,Isovalerylglycine isomer,C7H13NO3,1.703,1.447865,158.082031,151925.75,168038.38,149213.83,101379.59,203172.17
,1970,1971,0,159.085526,4.135,0.058543,,C13-label-1,Isovalerylglycine isomer,Isovalerylglycine isomer,C7H13NO3,1.698,0.575493,158.082031,1871.86,5527.43,4965.36,3635.18,5020.56
,1972,1972,1,158.082016,6.859,0.693065,[M-H]-,C12 PARENT,N-Iso valerylglycine,N-Iso valerylglycine,C7H13NO3,0.219,1.544390,158.082016,19336.65,8271.33,13229.42,18607.73,11884.02
,1973,1973,1,159.102448,2.728,0.662477,[M-H]-,C12 PARENT,2-Hydroxyoctanoic acid,2-Hydroxyoctanoic acid,C8H16O3,0.078,1.342674,159.102448,262158.81,248490.80,265394.97,267307.97,228896.88
,1973,1974,0,160.105804,2.779,0.344353,,C13-label-1,2-Hydroxyoctanoic acid,2-Hydroxyoctanoic acid,C8H16O3,0.129,1.334260,159.102448,23703.69,11165.36,18555.06,15024.83,17508.79
,1975,1975,5,158.118423,12.064,0.850107,[M-H]-,C12 PARENT,methacholine,methacholine,C8H17NO2,1.560,1.447532,158.118423,75192.56,95923.18,78461.59,141107.77,100197.26
,1975,1976,0,159.121872,12.056,0.275498,,C13-label-1,methacholine,methacholine,C8H17NO2,1.568,0.863043,158.118423,0.00,0.00,2591.70,7889.09,2157.41
,1977,1977,5,158.118378,7.325,0.849557,[M-H]-,C12 PARENT,2-Aminooctanoic acid,2-Aminooctanoic acid,C8H17NO2,1.348,1.737039,158.118378,48255.00,42077.46,53712.67,46561.62,50921.80
,1977,1978,1,159.121719,7.305,0.624223,,C13-label-1,2-Aminooctanoic acid,2-Aminooctanoic acid,C8H17NO2,1.368,1.821979,158.118378,1486.61,4939.72,5403.31,1348.42,3694.13
,1979,1979,1,159.029663,7.782,0.625370,[M-H]-,C12 PARENT,Oxoadipic acid isomer,Oxoadipic acid isomer,C6H8O5,1.374,1.439238,159.029663,32112.44,25865.34,25706.13,21204.55,35971.52
,1980,1980,3,159.029663,11.854,0.788235,[M-H]-,C12 PARENT,2-Oxoadipic acid,2-Oxoadipic acid,C6H8O5,0.546,1.439238,159.029663,54282.28,61922.95,35415.75,31009.33,52077.22
,1980,1981,0,160.033020,11.819,0.054259,,C13-label-1,2-Oxoadipic acid,2-Oxoadipic acid,C6H8O5,0.581,1.430214,159.029663,1709.78,0.00,0.00,851.74,1362.77
,1982,1982,1,159.066055,12.184,0.509495,[M-H]-,C12 PARENT,3-Methyladipic acid,3-Methyladipic acid,C7H12O4,0.774,1.438909,159.066055,29860.64,27584.94,57275.00,47913.21,56199.96
,1983,1983,1,159.066055,12.184,0.509483,[M-H]-,C12 PARENT,Pimelic acid,Pimelic acid,C7H12O4,0.684,1.438909,159.066055,29860.64,27292.82,57335.95,47913.21,56199.96
,1984,1984,3,377.196991,2.327,0.594552,[M-H]-,C12 PARENT,6-beta-hydrocortisol,6-beta-hydrocortisol,C21H30O6,0.135,0.080906,377.196991,150586.50,86523.34,147131.08,76103.03,131010.21
,1984,1985,0,378.200439,2.396,0.063297,,C13-label-1,6-beta-hydrocortisol,6-beta-hydrocortisol,C21H30O6,0.204,0.322766,377.196991,18401.34,0.00,15808.08,16623.98,6587.89
,1984,1986,0,393.250000,2.402,0.432500,,C13-label-16,6-beta-hydrocortisol,6-beta-hydrocortisol,C21H30O6,0.210,1.629671,377.196991,836630.56,788705.69,922839.81,780653.00,561496.81
,1984,1987,0,394.253265,2.406,0.450893,,C13-label-17,6-beta-hydrocortisol,6-beta-hydrocortisol,C21H30O6,0.214,1.857741,377.196991,141521.89,136586.48,106319.06,138781.02,107586.62
,1984,1988,0,395.255859,2.426,0.059735,,C13-label-18,6-beta-hydrocortisol,6-beta-hydrocortisol,C21H30O6,0.234,3.783260,377.196991,0.00,0.00,0.00,9474.50,0.00
,1989,1989,5,159.077286,13.156,0.842937,[M-H]-,C12 PARENT,N5-methyl-L-glutamine,N5-methyl-L-glutamine,C6H12N2O3,0.501,1.438807,159.077286,25665.80,33792.25,15892.41,37240.75,24547.48
,1989,1990,0,160.080688,13.096,0.055149,,C13-label-1,N5-methyl-L-glutamine,N5-methyl-L-glutamine,C6H12N2O3,0.441,1.143831,159.077286,973.84,708.41,0.00,0.00,0.00
,1991,1991,4,378.241608,7.875,0.737563,[M-H]-,C12 PARENT,Sphingosine-1-phosphate,Sphingosine-1-phosphate,C18H38NO5P,0.435,0.322731,378.241608,99149.19,97604.49,99907.84,75317.90,97578.60
,1992,1992,5,159.077286,13.156,0.842937,[M-H]-,C12 PARENT,Ala Ala isomer,Ala Ala isomer,C6H12N2O3,0.073,1.438807,159.077286,25665.80,33792.25,15892.41,37240.75,24547.48
,1992,1993,0,160.080688,13.096,0.055149,,C13-label-1,Ala Ala isomer,Ala Ala isomer,C6H12N2O3,0.133,1.143831,159.077286,973.84,708.41,0.00,0.00,0.00
,1994,1994,5,159.092545,9.150,0.847416,[M-H]-,C12 PARENT,Tryptamine,Tryptamine,C10H12N2,0.810,1.438669,159.092545,56989.03,43805.57,48670.12,38208.29,45038.11
,1994,1995,0,160.096024,9.111,0.337847,,C13-label-1,Tryptamine,Tryptamine,C10H12N2,0.771,0.667171,159.092545,1364.60,3366.07,1818.21,1556.62,3825.24
,1994,1996,0,164.110275,9.203,0.054585,,C13-label-5,Tryptamine,Tryptamine,C10H12N2,0.863,4.463006,159.092545,0.00,0.00,0.00,0.00,2176.04
,1997,1997,5,289.115387,13.817,0.846964,[M-H]-,C12 PARENT,L-arginino-succinate,L-arginino-succinate,C10H18N4O6,0.328,0.105555,289.115387,24062.77,18343.27,18832.12,13059.91,24012.60
,1997,1998,0,290.118713,13.827,0.055580,,C13-label-1,L-arginino-succinate,L-arginino-succinate,C10H18N4O6,0.318,0.000000,289.115387,0.00,1141.10,0.00,0.00,960.24
,1997,1999,0,295.134674,13.771,0.054867,,C13-label-6,L-arginino-succinate,L-arginino-succinate,C10H18N4O6,0.374,2.791852,289.115387,876.80,0.00,0.00,0.00,0.00
,2000,2000,5,738.508545,4.093,0.852209,[M-H]-,C12 PARENT,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.128,0.826466,738.508545,96297.10,104003.34,66460.63,146653.70,157088.80
,2000,2001,0,739.512085,4.093,0.309863,,C13-label-1,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.128,1.072948,738.508545,37797.66,38066.38,36858.42,48732.71,45135.39
,2000,2002,0,750.545898,4.111,0.060185,,C13-label-12,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.110,3.090189,738.508545,49541.89,52525.67,19024.98,8847.93,39350.61
,2000,2003,0,751.550110,4.088,0.063990,,C13-label-13,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.133,1.949093,738.508545,30550.58,34561.47,28012.25,20041.22,16096.28
,2000,2004,0,752.557617,4.149,0.056417,,C13-label-14,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.072,3.568573,738.508545,5758.70,4277.58,0.00,0.00,0.00
,2000,2005,0,758.578308,4.074,0.059066,,C13-label-20,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.147,4.344855,738.508545,3545.76,0.00,0.00,0.00,3642.53
,2000,2006,0,761.582153,4.088,0.391406,,C13-label-23,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.133,3.846829,738.508545,392905.28,447439.88,328925.41,368285.47,344983.97
,2000,2007,1,762.585693,4.079,0.807928,,C13-label-24,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.142,3.601657,738.508545,107137.59,211838.75,95877.75,182123.06,147580.16
,2000,2008,0,763.589539,4.097,0.310183,,C13-label-25,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.124,2.957471,738.508545,35957.79,36403.04,19774.41,28240.51,30058.31
,2000,2009,0,742.521484,4.163,0.059145,,C13-label-4,PE(16:0/20:4),PE(16:0/20:4),C41H74NO8P,0.058,0.164400,738.508545,17646.53,0.00,14396.82,8588.68,5245.89
